publisher_id,reason,evidence,author,dated
82677DD6-F3B3-457A-9BB2-7125B484B752,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 542,317.8 E 381,143.5 N with 1.0 km above it and no outflow; the link's upstream node at 542,348.6 E 382,136.9 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: -0.5 m over 1,046 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
7E46AF22-24F1-4D97-AE55-7E73FC9D4936,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 612,957.0 E 307,942.2 N with 1.0 km above it and no outflow; the link's upstream node at 612,948.2 E 308,316.7 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.0 m over 464 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
9BAB8DF4-5A20-45C8-8D78-010F84098C70,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 329,920.0 E 201,737.0 N with 0.8 km above it and no outflow; the link's upstream node at 330,585.4 E 201,491.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 48.9 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
1A69D441-DCF2-4F95-9E89-A44625B8CC46,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 282,094.3 E 207,834.1 N with 0.7 km above it and no outflow; the link's upstream node at 281,745.0 E 207,916.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 21.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
E012F4CA-D2F1-4C1A-9CF1-395E39141E8E,"Newton Beck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 348,852.4 E 462,976.5 N with 0.7 km above it and no outflow; the link's upstream node at 348,254.0 E 463,060.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 24.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
2453210D-03B1-472C-8940-904E7456F583,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 542,525.9 E 381,670.0 N with 0.6 km above it and no outflow; the link's upstream node at 542,348.6 E 382,136.9 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.1 m over 633 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
3DB74906-F27C-4074-BB81-2011DDCACE66,"Manor Drain arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 552,018.4 E 161,588.3 N with 0.6 km above it and no outflow; the link's upstream node at 552,033.8 E 162,133.5 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.6 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
7DF3308A-E1B0-417E-B1C9-5DD3402B9206,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 263,414.7 E 344,172.6 N with 0.6 km above it and no outflow; the link's upstream node at 263,110.0 E 344,200.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 74.6 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
EB4C8EAD-BBF4-444E-8EF2-6171CF3EE585,"Winter Beck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 481,808.8 E 335,878.5 N with 0.6 km above it and no outflow; the link's upstream node at 481,877.5 E 336,200.1 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 3.3 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
F226BE5A-991C-4AFB-BA8A-23841F92D525,"River Meden arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 0.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 465,671.7 E 371,791.1 N with 0.5 km above it and no outflow; the link's upstream node at 466,027.5 E 372,135.2 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.5 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
